game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,total_plays,60,57,-3,3,duplicate_plays
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,total_yards,248,254.0,6.0,6.0,duplicate_plays
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,pass_attempts,29,27,-2,2,duplicate_plays
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,net_pass_yards,134,138.0,4.0,4.0,duplicate_plays
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,rush_attempts,31,30,-1,1,duplicate_plays
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,rush_yards,114,116.0,2.0,2.0,duplicate_plays
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,turnovers,1,0,-1,1,no_play_penalty
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,third_down_attempts,14,13,-1,1,no_play_penalty
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,third_down_conversions,6,7,1,1,no_play_penalty
401752695,2025,2,regular,Virginia Tech,Vanderbilt,home,raw,fourth_down_attempts,2,1,-1,1,no_play_penalty
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,total_plays,57,53,-4,4,sack_accounting
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,total_yards,490,498.0,8.0,8.0,sack_accounting
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,pass_attempts,20,17,-3,3,sack_accounting
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,completions,14,12,-2,2,no_play_penalty
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,net_pass_yards,228,237.0,9.0,9.0,sack_accounting
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,rush_attempts,37,36,-1,1,sack_accounting
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,rush_yards,262,261.0,-1.0,1.0,sack_accounting
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,turnovers,2,1,-1,1,no_play_penalty
401752695,2025,2,regular,Vanderbilt,Virginia Tech,away,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401752814,2025,2,regular,USC,Georgia Southern,home,raw,total_plays,63,62,-1,1,sack_accounting
401752814,2025,2,regular,USC,Georgia Southern,home,raw,total_yards,755,761.0,6.0,6.0,sack_accounting
401752814,2025,2,regular,USC,Georgia Southern,home,raw,net_pass_yards,446,456.0,10.0,10.0,sack_accounting
401752814,2025,2,regular,USC,Georgia Southern,home,raw,rush_attempts,33,32,-1,1,sack_accounting
401752814,2025,2,regular,USC,Georgia Southern,home,raw,rush_yards,309,305.0,-4.0,4.0,sack_accounting
401752814,2025,2,regular,Georgia Southern,USC,away,raw,total_plays,78,75,-3,3,sack_accounting
401752814,2025,2,regular,Georgia Southern,USC,away,raw,total_yards,377,384.0,7.0,7.0,sack_accounting
401752814,2025,2,regular,Georgia Southern,USC,away,raw,pass_attempts,45,44,-1,1,sack_accounting
401752814,2025,2,regular,Georgia Southern,USC,away,raw,net_pass_yards,235,251.0,16.0,16.0,sack_accounting
401752814,2025,2,regular,Georgia Southern,USC,away,raw,rush_attempts,33,31,-2,2,sack_accounting
401752814,2025,2,regular,Georgia Southern,USC,away,raw,rush_yards,142,133.0,-9.0,9.0,sack_accounting
401752681,2025,2,regular,Alabama,UL Monroe,home,raw,total_yards,583,584.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401752681,2025,2,regular,Alabama,UL Monroe,home,raw,net_pass_yards,371,372.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,total_plays,50,49,-1,1,duplicate_plays
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,total_yards,148,176.0,28.0,28.0,duplicate_plays
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,net_pass_yards,55,86.0,31.0,31.0,duplicate_plays
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,rush_attempts,32,31,-1,1,duplicate_plays
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,rush_yards,93,90.0,-3.0,3.0,duplicate_plays
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,turnovers,3,2,-1,1,no_play_penalty
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,fumbles_lost,2,1,-1,1,no_play_penalty
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,third_down_attempts,14,15,1,1,no_play_penalty
401752681,2025,2,regular,UL Monroe,Alabama,away,raw,third_down_conversions,6,7,1,1,no_play_penalty
401752823,2025,2,regular,UNLV,UCLA,home,raw,total_yards,354,318.0,-36.0,36.0,sack_accounting
401752823,2025,2,regular,UNLV,UCLA,home,raw,pass_attempts,21,20,-1,1,sack_accounting
401752823,2025,2,regular,UNLV,UCLA,home,raw,completions,15,14,-1,1,kneel_accounting
401752823,2025,2,regular,UNLV,UCLA,home,raw,net_pass_yards,203,185.0,-18.0,18.0,sack_accounting
401752823,2025,2,regular,UNLV,UCLA,home,raw,rush_attempts,30,31,1,1,sack_accounting
401752823,2025,2,regular,UNLV,UCLA,home,raw,rush_yards,151,133.0,-18.0,18.0,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,total_plays,71,69,-2,2,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,total_yards,428,424.0,-4.0,4.0,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,pass_attempts,41,40,-1,1,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,completions,29,28,-1,1,kneel_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,net_pass_yards,255,249.0,-6.0,6.0,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,rush_attempts,30,29,-1,1,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,rush_yards,173,175.0,2.0,2.0,sack_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,third_down_attempts,13,12,-1,1,kneel_accounting
401752823,2025,2,regular,UCLA,UNLV,away,raw,fourth_down_attempts,5,4,-1,1,kneel_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,total_plays,71,109,38,38,sack_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,total_yards,291,448.0,157.0,157.0,sack_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,pass_attempts,45,69,24,24,sack_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,completions,28,45,17,17,no_play_penalty
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,net_pass_yards,252,392.0,140.0,140.0,sack_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,rush_attempts,26,40,14,14,sack_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,rush_yards,39,56.0,17.0,17.0,sack_accounting
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,turnovers,1,0,-1,1,no_play_penalty
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,third_down_attempts,19,31,12,12,no_play_penalty
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,third_down_conversions,10,17,7,7,no_play_penalty
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,fourth_down_attempts,1,2,1,1,no_play_penalty
401757229,2025,2,regular,New Mexico State,Tulsa,home,raw,fourth_down_conversions,1,2,1,1,no_play_penalty
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,total_plays,77,103,26,26,sack_accounting
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,total_yards,376,465.0,89.0,89.0,sack_accounting
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,pass_attempts,40,49,9,9,sack_accounting
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,completions,27,31,4,4,no_play_penalty
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,net_pass_yards,235,266.0,31.0,31.0,sack_accounting
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,rush_attempts,37,54,17,17,sack_accounting
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,rush_yards,141,199.0,58.0,58.0,sack_accounting
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,turnovers,2,1,-1,1,no_play_penalty
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,interceptions,2,1,-1,1,no_play_penalty
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,third_down_attempts,15,20,5,5,no_play_penalty
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,third_down_conversions,6,7,1,1,no_play_penalty
401757229,2025,2,regular,Tulsa,New Mexico State,away,raw,fourth_down_attempts,4,6,2,2,no_play_penalty
401754526,2025,2,regular,BYU,Stanford,home,raw,total_yards,332,337.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,BYU,Stanford,home,raw,net_pass_yards,175,165.0,-10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,BYU,Stanford,home,raw,rush_yards,157,172.0,15.0,15.0,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,BYU,Stanford,home,raw,third_down_attempts,14,15,1,1,no_play_penalty
401754526,2025,2,regular,Stanford,BYU,away,raw,total_plays,56,53,-3,3,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,Stanford,BYU,away,raw,total_yards,161,170.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,Stanford,BYU,away,raw,pass_attempts,32,30,-2,2,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,Stanford,BYU,away,raw,rush_attempts,24,23,-1,1,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,Stanford,BYU,away,raw,rush_yards,19,28.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401754526,2025,2,regular,Stanford,BYU,away,raw,turnovers,3,2,-1,1,no_play_penalty
401754526,2025,2,regular,Stanford,BYU,away,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401754526,2025,2,regular,Stanford,BYU,away,raw,third_down_attempts,13,12,-1,1,no_play_penalty
401754526,2025,2,regular,Stanford,BYU,away,raw,fourth_down_attempts,3,2,-1,1,no_play_penalty
401752948,2025,2,regular,Washington State,San Diego State,home,raw,total_plays,75,76,1,1,fumble_or_safety_swallows_scrimmage_type
401752948,2025,2,regular,Washington State,San Diego State,home,raw,total_yards,402,387.0,-15.0,15.0,fumble_or_safety_swallows_scrimmage_type
401752948,2025,2,regular,Washington State,San Diego State,home,raw,pass_attempts,42,40,-2,2,fumble_or_safety_swallows_scrimmage_type
401752948,2025,2,regular,Washington State,San Diego State,home,raw,completions,28,26,-2,2,no_play_penalty
401752948,2025,2,regular,Washington State,San Diego State,home,raw,net_pass_yards,257,248.0,-9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401752948,2025,2,regular,Washington State,San Diego State,home,raw,rush_attempts,33,36,3,3,fumble_or_safety_swallows_scrimmage_type
401752948,2025,2,regular,Washington State,San Diego State,home,raw,rush_yards,145,139.0,-6.0,6.0,fumble_or_safety_swallows_scrimmage_type
401752948,2025,2,regular,Washington State,San Diego State,home,raw,third_down_attempts,18,17,-1,1,no_play_penalty
401752948,2025,2,regular,San Diego State,Washington State,away,raw,total_yards,215,272.0,57.0,57.0,duplicate_plays
401752948,2025,2,regular,San Diego State,Washington State,away,raw,pass_attempts,30,31,1,1,duplicate_plays
401752948,2025,2,regular,San Diego State,Washington State,away,raw,completions,15,16,1,1,duplicate_plays
401752948,2025,2,regular,San Diego State,Washington State,away,raw,net_pass_yards,133,182.0,49.0,49.0,duplicate_plays
401752948,2025,2,regular,San Diego State,Washington State,away,raw,rush_attempts,30,29,-1,1,duplicate_plays
401752948,2025,2,regular,San Diego State,Washington State,away,raw,rush_yards,82,90.0,8.0,8.0,duplicate_plays
401752948,2025,2,regular,San Diego State,Washington State,away,raw,third_down_conversions,2,3,1,1,no_play_penalty
401752948,2025,2,regular,San Diego State,Washington State,away,raw,fourth_down_attempts,4,5,1,1,no_play_penalty
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,total_plays,77,74,-3,3,duplicate_plays
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,total_yards,417,410.0,-7.0,7.0,duplicate_plays
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,pass_attempts,43,42,-1,1,duplicate_plays
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,rush_attempts,34,32,-2,2,duplicate_plays
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,rush_yards,123,116.0,-7.0,7.0,duplicate_plays
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,third_down_attempts,17,14,-3,3,no_play_penalty
401757230,2025,2,regular,Hawai'i,Sam Houston,home,raw,third_down_conversions,6,7,1,1,no_play_penalty
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,total_plays,59,56,-3,3,duplicate_plays
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,total_yards,248,274.0,26.0,26.0,duplicate_plays
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,rush_attempts,31,28,-3,3,duplicate_plays
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,rush_yards,89,115.0,26.0,26.0,duplicate_plays
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,turnovers,1,0,-1,1,no_play_penalty
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,interceptions,1,0,-1,1,no_play_penalty
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,third_down_attempts,11,9,-2,2,no_play_penalty
401757230,2025,2,regular,Sam Houston,Hawai'i,away,raw,fourth_down_attempts,1,2,1,1,no_play_penalty
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,total_plays,66,65,-1,1,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,total_yards,366,361.0,-5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,pass_attempts,42,38,-4,4,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,completions,30,28,-2,2,accepted_or_declined_penalty
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,net_pass_yards,267,246.0,-21.0,21.0,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,rush_attempts,24,27,3,3,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,rush_yards,99,115.0,16.0,16.0,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,turnovers,0,1,1,1,accepted_or_declined_penalty
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,fumbles_lost,0,1,1,1,accepted_or_declined_penalty
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,third_down_attempts,16,15,-1,1,accepted_or_declined_penalty
401757278,2025,7,regular,Middle Tennessee,Missouri State,home,raw,third_down_conversions,7,8,1,1,accepted_or_declined_penalty
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,total_plays,63,49,-14,14,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,total_yards,361,331.0,-30.0,30.0,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,pass_attempts,31,23,-8,8,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,completions,16,12,-4,4,accepted_or_declined_penalty
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,net_pass_yards,278,259.0,-19.0,19.0,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,rush_attempts,32,26,-6,6,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,rush_yards,83,72.0,-11.0,11.0,fumble_or_safety_swallows_scrimmage_type
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,third_down_attempts,15,11,-4,4,accepted_or_declined_penalty
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,third_down_conversions,4,3,-1,1,accepted_or_declined_penalty
401757278,2025,7,regular,Missouri State,Middle Tennessee,away,raw,fourth_down_attempts,1,0,-1,1,accepted_or_declined_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,total_plays,52,42,-10,10,sack_accounting
401757277,2025,7,regular,UTEP,Liberty,home,raw,total_yards,167,102.0,-65.0,65.0,sack_accounting
401757277,2025,7,regular,UTEP,Liberty,home,raw,pass_attempts,27,22,-5,5,sack_accounting
401757277,2025,7,regular,UTEP,Liberty,home,raw,completions,13,11,-2,2,no_play_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,net_pass_yards,111,61.0,-50.0,50.0,sack_accounting
401757277,2025,7,regular,UTEP,Liberty,home,raw,rush_attempts,25,20,-5,5,sack_accounting
401757277,2025,7,regular,UTEP,Liberty,home,raw,rush_yards,56,41.0,-15.0,15.0,sack_accounting
401757277,2025,7,regular,UTEP,Liberty,home,raw,turnovers,2,1,-1,1,no_play_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,interceptions,2,1,-1,1,no_play_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,third_down_attempts,15,11,-4,4,no_play_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,third_down_conversions,3,2,-1,1,no_play_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,fourth_down_attempts,2,1,-1,1,no_play_penalty
401757277,2025,7,regular,UTEP,Liberty,home,raw,fourth_down_conversions,1,0,-1,1,no_play_penalty
401757277,2025,7,regular,Liberty,UTEP,away,raw,total_yards,408,410.0,2.0,2.0,sack_accounting
401757277,2025,7,regular,Liberty,UTEP,away,raw,pass_attempts,33,32,-1,1,sack_accounting
401757277,2025,7,regular,Liberty,UTEP,away,raw,completions,19,18,-1,1,no_play_penalty
401757277,2025,7,regular,Liberty,UTEP,away,raw,rush_attempts,47,48,1,1,sack_accounting
401757277,2025,7,regular,Liberty,UTEP,away,raw,rush_yards,165,167.0,2.0,2.0,sack_accounting
401757277,2025,7,regular,Liberty,UTEP,away,raw,third_down_attempts,18,16,-2,2,no_play_penalty
401757280,2025,7,regular,Kennesaw State,Louisiana Tech,home,raw,total_plays,63,64,1,1,sack_accounting
401757280,2025,7,regular,Kennesaw State,Louisiana Tech,home,raw,completions,27,26,-1,1,no_play_penalty
401757280,2025,7,regular,Kennesaw State,Louisiana Tech,home,raw,net_pass_yards,290,284.0,-6.0,6.0,sack_accounting
401757280,2025,7,regular,Kennesaw State,Louisiana Tech,home,raw,rush_attempts,27,28,1,1,sack_accounting
401757280,2025,7,regular,Kennesaw State,Louisiana Tech,home,raw,rush_yards,110,116.0,6.0,6.0,sack_accounting
401757280,2025,7,regular,Kennesaw State,Louisiana Tech,home,raw,third_down_attempts,14,15,1,1,no_play_penalty
401757280,2025,7,regular,Louisiana Tech,Kennesaw State,away,raw,total_plays,75,73,-2,2,sack_accounting
401757280,2025,7,regular,Louisiana Tech,Kennesaw State,away,raw,total_yards,305,320.0,15.0,15.0,sack_accounting
401757280,2025,7,regular,Louisiana Tech,Kennesaw State,away,raw,pass_attempts,35,33,-2,2,sack_accounting
